internalName,title,metacriticLink,dealID,storeID,gameID,salePrice,normalPrice,isOnSale,savings,metacriticScore,steamRatingText,steamRatingPercent,steamRatingCount,steamAppID,releaseDate,lastChange,dealRating,thumb,release_date,release_year,date
3DPUZZLEBREAKINGBED,3D PUZZLE - Breaking Bed,/game/3d-puzzle-breaking-bed/,nJJ6Yv3hAltcSgDqDG%2BoL9IxBhKpihWHmnL6TA9KxZg%3D,1,315200,9.99,199.99,1,95.004750,0,Positive,80,15,2703250,1703548800,1769117316,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2703250/capsule_231x87.jpg?t=1703580403,2023-12-26 00:00:00+00:00,2023,12/26/23
HIDDENWORLD8TOPDOWN3D,Hidden World 8 Top-Down 3D,/game/hidden-world-8-top-down-3d/,1JY6%2BRYnmrHhS0B1PJo6tHVyE%2BT26Jqo%2B9uv1et5fsU%3D,1,315202,9.99,199.99,1,95.004750,0,Positive,83,12,2682810,1700697600,1769117448,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2682810/capsule_231x87.jpg?t=1700728385,2023-11-23 00:00:00+00:00,2023,11/23/23
3DPUZZLESTEAMPUNKCITY,3D PUZZLE - Steampunk City,/game/3d-puzzle-steampunk-city/,aKZqpY6Nx0WSlR5R0Smz1qvfKTM1s70RsYf06bKpf5I%3D,1,315203,9.99,199.99,1,95.004750,0,Positive,100,10,3746490,1752796800,1769633366,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3746490/ac64661e7726ea7899dddc07ef9caae6ecc0e58b/capsule_231x87.jpg?t=1752870404,2025-07-18 00:00:00+00:00,2025,07/18/25
ROOMFOOTBALLSUNSHRINE,ROOM FOOTBALL - Sun Shrine,/game/room-football-sun-shrine/,RMj%2Fvs61D%2FV16uwFkNP%2FI2xNTRQLC%2B8ZELjbjPqi%2F9E%3D,1,315204,9.99,199.99,1,95.004750,0,Positive,100,11,3612770,1745539200,1769633489,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3612770/427a91ecdd22736fdc8354dbaa405d5011d5eebe/capsule_231x87.jpg?t=1745575117,2025-04-25 00:00:00+00:00,2025,04/25/25
HIDDENKINGDOMTOPDOWN3D,Hidden Kingdom Top-Down 3D,/game/hidden-kingdom-top-down-3d/,qEfbRq8OowzWab3cs8wyQlcOmwyl4s6QtylIfMxgCCA%3D,1,315205,9.99,199.99,1,95.004750,0,Positive,83,12,2506880,1690156800,1769117770,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2506880/capsule_231x87.jpg?t=1690194230,2023-07-24 00:00:00+00:00,2023,07/24/23
HIDDENSCIFICITYTOPDOWN3D,Hidden SciFi City Top-Down 3D,/game/hidden-scifi-city-top-down-3d/,Vyx9yu2Y%2BQAAWLCNmaZJc0xed5VKiJ501V1PqlWI4uk%3D,1,315212,9.99,199.99,1,95.004750,0,,0,0,2506870,1690243200,1769123017,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2506870/capsule_231x87.jpg?t=1690286918,2023-07-25 00:00:00+00:00,2023,07/25/23
HIDDENWORLD9TOPDOWN3D,Hidden World 9 Top-Down 3D,/game/hidden-world-9-top-down-3d/,TlZUnNF%2FoPatY2y4q3nGUg6VNSPFExWOS7dj1ethvUg%3D,1,315199,3.00,60.00,1,95.000000,0,Positive,91,12,2682820,1700524800,1769117213,1.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2682820/capsule_231x87.jpg?t=1700677137,2023-11-21 00:00:00+00:00,2023,11/21/23
HIDDENWORLD7TOPDOWN3D,Hidden World 7 Top-Down 3D,/game/hidden-world-7-top-down-3d/,guNCr%2F%2F5gCNl8JXFZeA24Cx8yaXE%2FHMKk0HAAZb6gtQ%3D,1,315201,3.00,60.00,1,95.000000,0,Positive,90,11,2682800,1700611200,1769117355,1.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2682800/capsule_231x87.jpg?t=1700677040,2023-11-22 00:00:00+00:00,2023,11/22/23
HIDDENWORLD4TOPDOWN3D,Hidden World 4 Top-Down 3D,/game/hidden-world-4-top-down-3d/,Sg9pd5ZxfXlG0QUcvCSs3GOEhPYRaI7sWcWE%2F3AFtL4%3D,1,315208,3.00,60.00,1,95.000000,0,Mixed,55,18,2349010,1679529600,1769122170,1.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2349010/capsule_231x87.jpg?t=1679573872,2023-03-23 00:00:00+00:00,2023,03/23/23
THETEXTORCISTTHESTORYOFRAYBIBBIA,The Textorcist: The Story of Ray Bibbia,/game/the-textorcist-the-story-of-ray-bibbia/,yHwHEUOSnAYu2oHH4egqsPEsay39S2LKabnrOT2v2JM%3D,1,198143,0.89,14.99,1,94.062708,78,Very Positive,85,1108,940680,1550102400,1770320942,9.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/940680/capsule_231x87.jpg?t=1754643092,2019-02-14 00:00:00+00:00,2019,02/14/19
TOTALFACTORY,Total Factory,/game/total-factory/,eST%2B7RkwzB5fG1bEB2yRVj0Tayy7t3%2BPSuuXMehDG0A%3D,1,251448,0.89,14.99,1,94.062708,0,Mixed,50,10,2132570,1664323200,1769540795,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2132570/capsule_231x87.jpg?t=1697190153,2022-09-28 00:00:00+00:00,2022,09/28/22
PHANTOMBREAKERBATTLEGROUNDSCLASSIC,Phantom Breaker: Battle Grounds Classic,,tjYAVM%2BVOAeixI3JzpegcBlOMQr9t8kUZ9t6AgW4aGE%3D,1,305509,1.04,14.99,1,93.062041,0,Very Positive,81,922,329490,0,1770661897,5.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/329490/capsule_231x87.jpg?t=1752532493,1970-01-01 00:00:00+00:00,1970,01/01/70
IMMORTALSOFAVEUM,Immortals of Aveum,/game/immortals-of-aveum/,AWkDXPDH1mPKnnLuezrpGHMYY7ptdQRSAbnKjnvW1Os%3D,1,259543,4.19,59.99,1,93.015503,65,Mostly Positive,73,1655,2009100,1692662400,1769548084,7.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2009100/capsule_231x87.jpg?t=1748944926,2023-08-22 00:00:00+00:00,2023,08/22/23
WILDHEARTS,WILD HEARTS,/game/wild-hearts/,y2QRGWk70Votq%2F1IDY%2F1Rc8Y4%2FAAd17W7zfyJQ788j8%3D,1,254393,4.89,69.99,1,93.013288,75,Mixed,55,3973,1938010,1676592000,1769548106,7.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1938010/capsule_231x87.jpg?t=1750953389,2023-02-17 00:00:00+00:00,2023,02/17/23
BRIDGECONSTRUCTOR,Bridge Constructor,/game/bridge-constructor/,UrBX%2B2gxfz6TRCGduJIjVDJy0yykyDjjbwM3OWQoZPY%3D,1,1529,0.79,9.99,1,92.092092,0,Mostly Positive,77,929,250460,1329868800,1769899414,3.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/250460/capsule_231x87.jpg?t=1755107266,2012-02-22 00:00:00+00:00,2012,02/22/12
BRIDGECONSTRUCTORPLAYGROUND,Bridge Constructor Playground,/game/bridge-constructor-playground/,ymwx%2FLqQxY93U52%2FH8avwXSm8uNVk6ZjhmoM9qP3m7k%3D,1,97689,0.79,9.99,1,92.092092,0,Mostly Positive,74,138,279990,1404259200,1769886061,3.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/279990/capsule_231x87.jpg?t=1755107338,2014-07-02 00:00:00+00:00,2014,07/02/14
BRIDGECONSTRUCTORMEDIEVAL,Bridge Constructor Medieval,/game/bridge-constructor-medieval/,ioheH2REtUTPTFqDpCGDGlIH8mKyg5G4nzE%2B99HddkA%3D,1,127275,0.79,9.99,1,92.092092,0,Very Positive,81,278,319850,1410739200,1769899692,3.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/319850/capsule_231x87.jpg?t=1717674594,2014-09-15 00:00:00+00:00,2014,09/15/14
BRIDGECONSTRUCTORSTUNTS,Bridge Constructor Stunts,/game/bridge-constructor-stunts/,wzFggnx%2BtCtZKdEPIyONcy%2FkqnQ5OkOAwcBff7LTrhM%3D,1,150190,0.79,9.99,1,92.092092,0,Mixed,58,93,419080,1456185600,1769903542,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/419080/capsule_231x87.jpg?t=1717674931,2016-02-23 00:00:00+00:00,2016,02/23/16
BRIDGECONSTRUCTORPORTAL,Bridge Constructor Portal,/game/bridge-constructor-portal/,5pOCXB3pu3%2FlUydWHwAeME0yIHQKuGF2QZQyoQpnPxo%3D,1,176534,0.79,9.99,1,92.092092,77,Very Positive,90,2413,684410,1513728000,1769898993,8.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/684410/capsule_231x87.jpg?t=1717674640,2017-12-20 00:00:00+00:00,2017,12/20/17
WHOISTHISMAN,Who Is This Man,,mDJaAVk4o1HwnroWrMgiZsOJnCbqzKU1s0eWNKv9MoQ%3D,1,197229,0.79,9.99,1,92.092092,0,Mostly Positive,74,326,1008510,0,1770303451,4.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1008510/capsule_231x87.jpg?t=1728647020,1970-01-01 00:00:00+00:00,1970,01/01/70
BRIDGECONSTRUCTORTHEWALKINGDEAD,Bridge Constructor The Walking Dead,/game/bridge-constructor-the-walking-dead/,29FN6QPuJ%2FXVcKvLdSlHn8VOx0FImR164kHfYE1dpJ8%3D,1,222885,0.79,9.99,1,92.092092,72,Mixed,69,221,1336120,1605744000,1769886500,7.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1336120/capsule_231x87.jpg?t=1717675056,2020-11-19 00:00:00+00:00,2020,11/19/20
DARKESTDUNGEON,Darkest Dungeon,/game/darkest-dungeon/,nzRknHTNmwxeXPuUVD4fpOnwQUs6FawipebfDeyQwYE%3D,1,141408,1.99,24.99,1,92.036815,84,Very Positive,90,55341,262060,1422921600,1769712726,8.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/262060/capsule_231x87.jpg?t=1769780578,2015-02-03 00:00:00+00:00,2015,02/03/15
STARWARSJEDIFALLENORDER,STAR WARS Jedi: Fallen Order,/game/star-wars-jedi-fallen-order/,DK%2FoOkEGPL9Ze9EcZB%2FExtAP69L66KXLBNIYQq7pP6I%3D,1,206034,3.19,39.99,1,92.023006,81,Very Positive,88,80328,1172380,1573776000,1769547519,7.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1172380/capsule_231x87.jpg?t=1748950986,2019-11-15 00:00:00+00:00,2019,11/15/19
STARWARSJEDIFALLENORDERDELUXEEDITION,STAR WARS Jedi: Fallen Order Deluxe Edition,,SqXb2xnWW5ySYNrf%2FbliCasK6EV3Pt%2BqO25BRjrPaDI%3D,1,200555,3.99,49.99,1,92.018404,0,Very Positive,88,145787,401587,0,1769547928,5.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/subs/401587/capsule_231x87.jpg?t=1574100600,1970-01-01 00:00:00+00:00,1970,01/01/70
UBERMOSH,UBERMOSH,/game/ubermosh/,8QFqQYkOJmxLo9J4sQdwo8nIes0WSV%2FqiVbG3jBzPIM%3D,1,142868,0.49,4.99,1,90.180361,0,Very Positive,91,2112,357070,1439424000,1760029692,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/357070/capsule_231x87.jpg?t=1699491220,2015-08-13 00:00:00+00:00,2015,08/13/15
UBERMOSHBLACK,UBERMOSH:BLACK,/game/ubermoshblack/,l46ASJOjAkSUJKRZKFeqsWPl5iVL3Hli7OuTY0elBeM%3D,1,150029,0.49,4.99,1,90.180361,0,Very Positive,88,966,444940,1455667200,1766088394,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/444940/capsule_231x87.jpg?t=1699491285,2016-02-17 00:00:00+00:00,2016,02/17/16
CALLOFTHEMIGHTYWARRIORS,Call Of The Mighty Warriors,/game/call-of-the-mighty-warriors/,JuZWMxMgN6r%2Bjm6fGVoGtVLtglUpua%2BcwadZDDALY%2FM%3D,1,153256,0.49,4.99,1,90.180361,0,Mixed,59,273,485440,1551484800,1770246224,4.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/485440/capsule_231x87.jpg?t=1738797880,2019-03-02 00:00:00+00:00,2019,03/02/19
UBERMOSHVOL3,UBERMOSH Vol.3,/game/ubermosh-vol3/,ytV5qpp33mVrhn2M9E1TuCg2uJtByIdB%2BnSK74BLTXA%3D,1,157473,0.49,4.99,1,90.180361,0,Very Positive,92,991,515570,1471219200,1766088437,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/515570/capsule_231x87.jpg?t=1699491334,2016-08-15 00:00:00+00:00,2016,08/15/16
RAZORTRON2000,Razortron 2000,/game/razortron-2000/,FwaaZuT%2BOoAmujAQ0HThbonYC3oiS3Oty9smx8EzZLg%3D,1,160180,0.49,4.99,1,90.180361,0,Very Positive,89,828,539720,1476403200,1770058273,3.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/539720/capsule_231x87.jpg?t=1762262907,2016-10-14 00:00:00+00:00,2016,10/14/16
PLANESBULLETSANDVODKA,"Planes, Bullets and Vodka",/game/planes-bullets-and-vodka/,QmG0mmjHo3yWZSbxRDPUW4qgyAMjW8R2sIasJ5Igl2o%3D,1,164053,0.49,4.99,1,90.180361,0,Very Positive,87,764,562360,1481587200,1770058343,3.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/562360/capsule_231x87.jpg?t=1762262867,2016-12-13 00:00:00+00:00,2016,12/13/16
UBERMOSHWRAITH,UBERMOSH:WRAITH,/game/ubermoshwraith/,dJhZveBp%2BWvnNA3ZPSsoIZaw1cOIwSZLdurrQ7%2BBgnA%3D,1,165486,0.49,4.99,1,90.180361,0,Very Positive,92,981,586350,1485648000,1763674706,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/586350/capsule_231x87.jpg?t=1699491375,2017-01-29 00:00:00+00:00,2017,01/29/17
ANDARILHO,Andarilho,/game/andarilho/,DpsxGSqKEFhkF%2BdObEfyhsMpFAobpio%2FMtIKMU5%2FyKQ%3D,1,168675,0.49,4.99,1,90.180361,0,Mixed,66,1180,450860,1523491200,1769796705,3.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/450860/capsule_231x87.jpg?t=1738797806,2018-04-12 00:00:00+00:00,2018,04/12/18
UBERMOSHVOL5,UBERMOSH Vol.5,/game/ubermosh-vol5/,wu3%2BMqe6ITQiUWQKZ8bNhTWU2UTv4AdhBSG8dLAmzPI%3D,1,169223,0.49,4.99,1,90.180361,0,Very Positive,94,1041,640380,1495670400,1766088412,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/640380/capsule_231x87.jpg?t=1699491422,2017-05-25 00:00:00+00:00,2017,05/25/17
ROADSCARSORIGINS,Road Scars: Origins,/game/road-scars-origins/,COkcwK7Mt3wdiZ9GlzaH5F7CGIRP1z75h2hMY5YW8Lw%3D,1,185510,0.49,4.99,1,90.180361,0,Mostly Positive,77,286,346500,1522713600,1770062010,3.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/346500/capsule_231x87.jpg?t=1762272899,2018-04-03 00:00:00+00:00,2018,04/03/18
UBERMOSHSANTICIDE,UBERMOSH:SANTICIDE,/game/ubermosh-santicide/,UC2PklIH6e0BP82GM0YLBGI%2BGiywpeOgb5AVhrtiOuo%3D,1,190087,0.49,4.99,1,90.180361,0,Very Positive,90,430,898450,1532649600,1763674900,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/898450/capsule_231x87.jpg?t=1699491466,2018-07-27 00:00:00+00:00,2018,07/27/18
HYPERSIMONX,Hyper Simon X,,j0ayYPbbFMH4JMEbGX85fnte4Y6L%2BMQpEh%2FTKpxrfmE%3D,1,190768,0.49,4.99,1,90.180361,0,Mixed,68,51,878180,0,1770066863,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/878180/capsule_231x87.jpg?t=1762273957,1970-01-01 00:00:00+00:00,1970,01/01/70
UBERMOSHVOL7,UBERMOSH Vol.7,/game/ubermosh-vol7/,E5CB%2BFmGVFSeMk9R%2FwTxmDEKdYQ7xNoxrA4PqIh0J70%3D,1,198965,0.49,4.99,1,90.180361,0,Very Positive,83,414,1029980,1556582400,1766088471,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1029980/capsule_231x87.jpg?t=1699491509,2019-04-30 00:00:00+00:00,2019,04/30/19
UBERMOSHOMEGA,UBERMOSH:OMEGA,/game/ubermoshomega/,RmTLe14nRB67VorMI2tjcZsP9maas6mPCHZyb2GxNn0%3D,1,207047,0.49,4.99,1,90.180361,0,Very Positive,91,418,1181000,1573171200,1763674882,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1181000/capsule_231x87.jpg?t=1683734260,2019-11-08 00:00:00+00:00,2019,11/08/19
BARRO,Barro,/game/barro/,6dkaR1K10NM2Msv6LFRgqRjfkuJ0T5qe9Ybv%2FzHV6IY%3D,1,216169,0.49,4.99,1,90.180361,0,Very Positive,81,688,618140,1522195200,1769624000,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/618140/capsule_231x87.jpg?t=1742336322,2018-03-28 00:00:00+00:00,2018,03/28/18
BLACKOUTZSLAUGHTERHOUSEEDITION,Blackout Z: Slaughterhouse Edition,/game/blackout-z-slaughterhouse-edition/,ZUU6wVjgiy5IRaLSaMBek4GuAKtueyGcge4%2Bb4ABswY%3D,1,174371,0.49,4.99,1,90.180361,0,Very Positive,83,278,729660,1508457600,1770058141,3.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/729660/capsule_231x87.jpg?t=1762272672,2017-10-20 00:00:00+00:00,2017,10/20/17
BARRO22,Barro 22,/game/barro-22/,BGOsf0PqmRIlwa3fazg0%2FE%2BB0OkgmflsYgJLtZ9%2Bq60%3D,1,236802,0.49,4.99,1,90.180361,0,Very Positive,86,573,1797610,1636070400,1770057106,3.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1797610/capsule_231x87.jpg?t=1743187648,2021-11-05 00:00:00+00:00,2021,11/05/21
BARROT23,Barro T23,/game/barro-t23/,Rlg8uJvElJGeUNGobrd6mmQ3ODQpGUGmcfZhqh2zowE%3D,1,264573,0.49,4.99,1,90.180361,0,Very Positive,85,214,2379030,1682380800,1770590892,4.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2379030/capsule_231x87.jpg?t=1742065315,2023-04-25 00:00:00+00:00,2023,04/25/23
BARRO2024,Barro 2024,/game/barro-2024/,9j7qQN85K2P2uK1QMxeLJ2rZJzVZHhV%2FO3Wnbjh4VMM%3D,1,290659,0.49,4.99,1,90.180361,0,Mostly Positive,76,151,3119720,1723161600,1770407924,4.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3119720/capsule_231x87.jpg?t=1740441495,2024-08-09 00:00:00+00:00,2024,08/09/24
